uid,0_1,0_2,0_3,0_4,0_5,0_6,3m_max_1,3m_max_2,3m_max_3,3m_max_4,3m_max_5,3m_max_6,4m_least_1,4m_least_2,4m_least_3,4m_least_4,4m_least_5,4m_least_6,8_1,8_2,8_3,8_4,8_5,8_6,D_1,D_2,D_3,D_4,D_5,D_6,QM_1,QM_2,QM_3,QM_4,QM_5,QM_6,X_1,X_2,X_3,X_4,X_5,X_6,AccountType02,AccountType28,AccountType60,AccountType30,AccountType03,AccountType61,AccountType16,AccountType31,AccountType25,AccountType35,AccountType33,AccountType26,CurrentBalance_count,CurrentBalance_mean,CurrentBalance_std,CurrentBalance_min,CurrentBalance_25%,CurrentBalance_50%,CurrentBalance_75%,CurrentBalance_max,IsSettled_count,IsSettled_mean,TotalCurrentBalance,TotalArrears,TotalAccountsNumber,dti_max,inc_max
f1cbb4245d20fb58d0f4,27,37,43,44,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,22,19,24,24,0,0,0,0,0,0,0,2,1,3,0,0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26828.81818181818,75971.72683020728,0.0,0.0,403.0,9922.0,255188.0,11.0,1.0,0,4644.0,5,0.4764682220434433,4972.0
0094747d46562547cb13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46743.0,0.0,46743.0,46743.0,46743.0,46743.0,46743.0,1.0,1.0,0,521.0,0,0.382564841498559,2776.0
808e7c4e752a97320039,44,44,51,54,51,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,18,18,20,24,0,0,0,0,0,0,2,0,3,0,1,0,9.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,33829.083333333336,70753.96522194914,0.0,0.0,0.0,20918.75,234429.0,12.0,1.0,0,3389.0,7,0.4655326768128917,4468.0
b52cc1defecdfd9c850d,32,31,27,30,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,32,30,32,40,0,0,0,0,0,0,2,0,1,0,0,0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,53602.6,112618.27886389788,0.0,0.0,0.0,761.5,267280.0,10.0,3.0,1,1637.0,6,0.3680521991300145,4138.0
cd297054334f2c0ff68e,44,62,60,58,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,6,8,12,12,0,0,0,0,0,0,1,0,0,0,0,0,3.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42046.90909090909,93354.45679822098,0.0,0.0,0.0,393.0,230865.0,11.0,1.0,0,3084.0,8,0.4902208201892744,3170.0
94076f339992f48c0e44,15,18,19,15,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,26,27,33,36,27,1,4,2,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,43820.125,55183.488652306914,0.0,0.0,24565.5,68133.75,126351.0,8.0,2.0,1,2827.0,3,0.493781667434362,4342.0
63e91fbd482be4246bd6,5,0,0,3,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,36,31,24,24,0,0,0,0,0,0,0,0,0,2,0,0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8671.833333333334,5624.607058867906,0.0,5119.75,10558.5,13214.75,13507.0,6.0,1.0,0,2379.0,1,0.5399110180580999,3821.0
3e7605fbc1ec421a3348,41,35,36,37,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,24,23,4,0,0,0,0,0,0,0,0,0,0,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,61.1,125.8115433672302,0.0,0.0,0.0,12.0,333.0,10.0,3.0,1,883.0,7,0.4128536500174642,2863.0
ae60d354ea8e43fc1fdf,26,23,25,28,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,16,12,12,12,0,0,0,0,0,0,0,0,1,2,0,0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,158638.14285714287,269788.811332388,0.0,0.0,608.0,278146.5,553566.0,7.0,2.0,0,6082.0,3,0.4649295020524719,5603.0
0db16df0dc2f095b4d60,11,12,12,12,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,12,12,17,18,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25981.25,50760.78158956315,0.0,15.75,906.5,26872.0,102112.0,4.0,2.0,0,934.0,1,0.4044471153846153,3328.0
85d452564882c62da467,94,91,89,80,78,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,21,33,35,44,0,0,4,1,1,0,0,0,0,0,0,3,12.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,446.7368421052632,1664.4058613646582,0.0,0.0,0.0,0.0,7271.0,19.0,1.0,1,2035.0,16,0.4777952755905512,3175.0
78b6fd718b7ab91442a9,314,315,323,348,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,25,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,5756.120689655172,30712.06448360037,0.0,0.0,0.0,0.0,166862.0,58.0,2.0,1,3791.0,55,0.533508541392904,3044.0
ac1e241d1d8d0a081150,0,4,6,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,31,30,30,29,24,0,0,0,0,0,0,0,1,0,0,1,0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19224.166666666668,18635.17974602517,242.0,7621.75,11794.0,34930.0,42642.0,6.0,2.0,0,1466.0,0,0.3772525849335302,3385.0
462b7f4d83586ea63b75,53,84,57,49,50,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,17,45,53,52,53,0,0,0,0,0,0,6,1,0,0,0,1,11.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,31855.41176470588,64094.57938571992,0.0,0.0,33.0,22638.0,195617.0,17.0,1.0,0,4614.0,8,0.5295549374130737,2876.0
445b36f05b686e89efcf,42,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14100.666666666666,16599.953358824583,0.0,0.0,9459.5,23010.0,42675.0,12.0,1.0,0,1200.0,6,0.4364246747796895,2383.0
b4662f7f430150272a8a,45,43,47,48,44,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,13,12,16,18,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15468.9,37126.04531846732,0.0,0.0,0.0,0.0,114985.0,10.0,3.0,1,2118.0,8,0.4117308798159862,3478.0
38728852e8323ae7a1c2,26,20,19,18,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,12,15,18,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26073.0,58301.000377352015,0.0,0.0,0.0,0.0,130365.0,5.0,2.0,1,1130.0,4,0.4226686884003032,2638.0
b7cb1de41e71067a34ec,54,47,45,57,60,52,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,41,44,27,30,35,3,2,0,0,0,0,0,0,1,6,0,3,11.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30211.266666666663,77383.32167894235,0.0,0.0,0.0,3254.5,220776.0,15.0,3.0,0,3633.0,8,0.4605220754108927,3103.0
f022a5ba028905929f09,14,13,12,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,12,17,18,18,0,0,0,0,0,0,1,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,67792.0,127631.9443399653,0.0,0.0,6060.0,73852.0,259048.0,4.0,1.0,1,1570.0,2,0.458614051973051,4156.0
1f1d09f79992bf867843,88,90,101,120,120,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,36,25,6,5,6,0,0,0,0,0,0,0,0,0,0,1,1,5.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26081.95238095238,79724.56646697817,0.0,0.0,0.0,62.0,265782.0,21.0,2.0,0,4008.0,14,0.5344212136664966,3922.0
cc6048f72eba4012f534,4,6,6,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,18,18,18,14,0,0,0,0,0,0,1,0,0,0,0,1,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,18514.5,20419.149272190552,0.0,1261.5,18935.0,36188.0,36188.0,4.0,1.0,0,1234.0,1,0.3772017281488867,3009.0
e18e1f66a2b1b0e5579b,45,44,46,36,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,34,28,40,33,36,0,0,0,0,0,0,1,0,4,2,6,0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30199.76923076923,60780.086189411646,0.0,0.0,0.0,7532.0,161813.0,13.0,1.0,0,2439.0,8,0.4165371464096984,3217.0
b2052e80397f582541a4,32,30,30,30,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,12,12,0,0,0,0,0,0,1,0,0,0,0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2445.0,5989.00242110487,0.0,0.0,0.0,0.0,14670.0,6.0,1.0,1,1406.0,5,0.376463700234192,3416.0
ff12ab05205f772e2063,3,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,24,20,18,18,0,0,0,1,0,0,0,0,0,1,0,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37516.0,38867.8630919341,0.0,6009.0,38497.0,70004.0,73070.0,4.0,1.0,1,871.0,1,0.4959229058561897,2698.0
ce395216be551069b111,28,14,15,18,23,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,25,24,18,4,0,0,0,0,0,0,0,1,2,0,1,2,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,89197.42857142857,152333.60983693774,0.0,0.0,0.0,156095.5,312191.0,7.0,1.0,1,2508.0,5,0.4792989585979172,3937.0
80b59f968821834095f1,16,12,18,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,18,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,180052.66666666666,141416.56509852962,0.0,60981.0,243924.0,283156.5,296234.0,6.0,1.0,0,3934.0,2,0.3886554621848739,4284.0
1a94c43ec7fa44893e48,14,13,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,6,6,6,0,0,0,0,0,0,3,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,59229.333333333336,96289.69594579336,0.0,3677.0,7354.0,88844.0,170334.0,3.0,1.0,0,1299.0,1,0.4706298655343241,2826.0
c940a35a194b86986b23,43,43,48,42,45,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,12,18,15,11,0,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1090.5,3162.573117292661,0.0,0.0,0.0,235.5,10077.0,10.0,2.0,0,926.0,7,0.3680050584887764,3163.0
fc428b9a557d2e810819,32,36,36,36,36,42,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,16,8,8,8,6,5,0,0,1,1,2,1,0,1,3,1,2,0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16558.625,46780.736459534586,0.0,0.0,0.0,43.5,132335.0,8.0,1.0,1,1117.0,5,0.4168039538714991,3035.0
7eae7b043d58bef3dd08,30,40,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,23,24,24,24,0,1,0,0,0,0,1,1,1,0,0,0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,37389.63636363636,82371.19154203456,0.0,99.0,342.0,1012.5,203992.0,11.0,3.0,0,2541.0,3,0.4259802614030408,3749.0
8e45d03d1d7ade82f5c9,55,68,72,80,82,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22,16,9,6,9,3,0,0,0,0,0,0,0,2,1,2,0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2635.866666666667,5972.442260280207,0.0,0.0,80.0,545.0,21690.0,15.0,2.0,0,2865.0,6,0.5444105929224279,4267.0
24f41fa234ca54ccee8b,24,21,24,24,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21869.6,48901.9122407294,0.0,0.0,0.0,0.0,109348.0,5.0,2.0,1,3084.0,4,0.5173317797844451,3433.0
2d52ac7798f2d564acd8,12,16,12,12,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,6,6,6,2,0,0,0,0,0,0,1,0,0,0,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1513.6666666666667,2621.7475723900907,0.0,0.0,0.0,2270.5,4541.0,3.0,1.0,1,1979.0,2,0.3893914473684211,2432.0
d36af2611e771c74a17b,18,17,17,18,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,19,18,17,21,0,0,0,0,1,0,0,0,0,0,0,1,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27624.666666666668,64852.60453263744,0.0,0.0,541.0,3806.0,159952.0,6.0,1.0,0,1797.0,3,0.4300202839756592,3944.0
f4afea3ec89630f7bb8f,10,12,12,12,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,12,11,12,10,0,0,0,0,0,0,0,0,0,1,0,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,44557.5,52293.54967552562,0.0,4886.25,33148.5,72819.75,111933.0,4.0,1.0,0,1760.0,1,0.5037593984962406,2793.0
ad03a81b60807fce8e00,134,151,168,168,174,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,18,18,10,10,0,0,0,0,0,0,0,0,0,0,2,1,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0,8591.451612903225,33228.16650457731,0.0,0.0,0.0,0.0,133063.0,31.0,2.0,1,2242.0,25,0.3866774979691308,3693.0
4317f03e3633d6283fe1,30,30,36,36,35,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,17,18,19,1,0,0,0,0,0,0,3,0,1,0,0,4,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,28627.777777777777,54688.642458415845,0.0,0.0,146.0,7361.0,124997.0,9.0,1.0,0,1170.0,3,0.3963934426229508,3050.0
11643f98159b426a69f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,85506.5,34208.58079975451,55881.0,55881.0,85506.5,115132.0,115132.0,4.0,1.0,0,1152.0,0,0.3606102635228849,3605.0
50765638748fe938546d,35,41,35,42,43,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,23,18,17,11,0,0,0,0,0,0,0,0,2,0,0,1,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37984.5,79874.372680896,0.0,0.0,22.5,506.5,189535.0,10.0,1.0,0,1752.0,5,0.3721160184574819,3034.0
6089e2163b42f90725ca,22,23,24,24,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,12,12,12,16,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,106.33333333333331,165.081394065675,0.0,0.0,0.0,226.5,336.0,6.0,1.0,0,2221.0,4,0.5146235220908525,3214.0
830ed0710e3ff14c99aa,30,30,33,30,41,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,78,72,78,66,58,0,0,0,0,0,0,2,0,3,0,1,3,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21734.722222222223,57167.74877684461,0.0,17.5,630.5,3630.5,178514.0,18.0,1.0,0,3543.0,5,0.4247060718312127,6209.0
6eb5cc48af18e55ca15f,17,27,24,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,12,6,6,6,2,0,0,0,0,0,5,0,0,0,0,0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,123651.33333333331,181484.1104490051,0.0,861.25,12984.0,274352.75,357644.0,6.0,3.0,0,4264.0,1,0.4205607476635514,5671.0
f7c17da35aeb9139206e,17,15,18,18,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,12,12,12,13,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25611.2,34932.863970765415,0.0,0.0,300.0,63878.0,63878.0,5.0,2.0,1,1426.0,2,0.38422649140546,2967.0
d8a0d7d36d56f1559e15,21,24,29,53,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,36,29,6,0,0,0,0,0,0,0,0,0,0,2,1,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3957.1,7690.264486854649,0.0,21.0,483.0,5017.5,24530.0,10.0,2.0,0,2081.0,3,0.4074904687149585,4459.0
1aa78610da120deac167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139515.0,0.0,139515.0,139515.0,139515.0,139515.0,139515.0,1.0,1.0,0,797.0,0,0.4997390396659708,3832.0
10b0e836e917fa5649a5,2,0,2,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,20,12,12,12,0,0,0,0,0,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28469.0,25972.679209764505,5976.0,5976.0,28469.0,50962.0,50962.0,4.0,2.0,0,1174.0,0,0.3630458318296644,2771.0
93705114fadb77840c88,6,12,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,62129.5,87864.3815234592,0.0,31064.75,62129.5,93194.25,124259.0,2.0,1.0,0,772.0,1,0.3847334100498657,2607.0
9d0c23456c722ed522b1,356,315,365,401,402,402,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,92,42,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,6.602941176470588,40.5017558881876,0.0,0.0,0.0,0.0,330.0,68.0,1.0,1,2202.0,63,0.4949532710280374,2675.0
a6543e8153f18b0cb5a0,43,38,31,25,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,17,23,24,35,0,0,0,0,0,0,0,0,0,0,2,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,464.375,1313.450846054012,0.0,0.0,0.0,0.0,3715.0,8.0,3.0,0,849.0,7,0.5387387387387388,2775.0
9ceb576e4ce0e995bb21,29,37,45,42,42,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,35,32,36,36,42,0,0,0,0,0,0,0,6,1,0,0,0,8.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,32558.23076923077,50335.75435207372,0.0,0.0,1542.0,91672.0,116980.0,13.0,1.0,1,3580.0,4,0.5404120443740095,4417.0
600252551e56550fae33,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,22,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,117052.75,124012.52021570242,8572.0,10200.25,117595.5,224448.0,224448.0,4.0,1.0,0,2425.0,0,0.3742921857304643,5298.0
74e8ef2590379b77eef0,33,29,30,36,36,36,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,14,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,50806.5,94070.42025297551,0.0,0.0,0.0,50816.5,203218.0,8.0,2.0,0,1902.0,5,0.4392100880323578,4203.0
6de45de0ecbb329f1d6c,6,6,6,6,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,30,30,30,20,0,0,0,0,0,0,1,0,0,0,0,1,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17317.5,22434.091608531868,0.0,1865.25,5502.0,35968.5,46124.0,6.0,1.0,1,1457.0,1,0.3632978723404255,3760.0
cc540f85b73def7ce856,41,43,48,53,48,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,16,12,18,12,0,0,1,0,0,0,3,1,1,1,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,180.54545454545453,401.6905185927006,0.0,0.0,0.0,39.0,1224.0,11.0,3.0,1,562.0,9,0.3799877225291589,3258.0
e0e8eed87c4d89620ad2,37,36,30,28,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,18,20,25,26,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4404.75,8273.121638345296,0.0,0.0,0.0,3756.0,20214.0,8.0,1.0,0,2324.0,6,0.5266775777414076,3055.0
fd8c1400f670bd7bee83,14,15,24,30,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,56,48,42,48,48,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,46572.5,62726.93032574533,0.0,2782.5,15002.5,81921.0,165582.0,12.0,1.0,0,2959.0,2,0.3600984119883695,4471.0
c699b6ac9ebc40892031,27,30,30,30,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,47016.4,105056.97420352444,0.0,0.0,0.0,134.0,234948.0,5.0,1.0,0,1768.0,3,0.3714285714285714,3185.0
681a05c6413f3a364386,22,18,19,29,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,16,7,11,12,0,0,0,0,0,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,41704.0,101547.25812152684,0.0,0.0,0.0,930.0,248984.0,6.0,1.0,0,1588.0,4,0.4025332097621254,3237.0
52408832452f185c4470,18,26,24,25,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,12,11,9,5,0,0,0,0,0,0,0,1,0,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,342.8333333333333,472.59387074597856,0.0,0.0,89.5,662.75,1054.0,6.0,1.0,0,583.0,3,0.4213216502373129,2739.0
c40037967e2b5cd8a283,5,8,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,71947.0,102149.06834132165,12650.0,12971.5,13293.0,101595.5,189898.0,3.0,1.0,0,1157.0,0,0.4446579554189085,2602.0
9c67ce037504ada60f4b,32,30,30,41,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,30,29,19,21,18,0,0,0,0,0,0,0,0,1,0,0,0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40268.4,82161.74631677581,0.0,0.0,25.0,7427.5,196058.0,10.0,1.0,1,2627.0,4,0.4120689655172413,3480.0
f6ffe4ccc9deca600d83,32,45,44,39,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,10,14,12,8,0,0,0,0,0,0,0,0,0,1,0,1,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,19262.666666666668,54421.96412754689,0.0,0.0,0.0,445.0,164191.0,9.0,3.0,1,1739.0,5,0.5187760778859527,2876.0
